dataset,task_name,target,split,split_id,model,pca_dim,tabpfn_cap,model_seed,n_train,n_test,spearman,r2,mse,top5_precision,top5_mean_true,mean_true,top5_enrich_diff,top5_enrich_ratio
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold4,xgb,128,,2,6902,1726,0.651547142710907,0.40045154094696045,0.07990112900733948,0.26436781609195403,0.8821956515312195,0.5347098112106323,0.34748584032058716,1.6498587327841379
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold4,xgb,128,,3,6902,1726,0.6447172212742396,0.3949706554412842,0.0806315615773201,0.27586206896551724,0.8491279482841492,0.5347098112106323,0.31441813707351685,1.5880163978320225
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold4,xgb,128,,4,6902,1726,0.6527511396626464,0.40094929933547974,0.07983478903770447,0.25287356321839083,0.8326903581619263,0.5347098112106323,0.29798054695129395,1.5572752560433454
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold4,tabpfn,128,0.0,4,6902,1726,0.6778382730553725,0.4443524479866028,0.07405050098896027,0.3218390804597701,0.8605020642280579,0.5347098112106323,0.32579225301742554,1.6092879655224612
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold4,tabpfn,128,5000.0,0,6902,1726,0.6769956471883859,0.44367343187332153,0.0741409957408905,0.3333333333333333,0.869394838809967,0.5347098112106323,0.3346850275993347,1.6259189949059976
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold4,tabpfn,128,5000.0,1,6902,1726,0.6748124868524586,0.4439278244972229,0.0741070955991745,0.3448275862068966,0.8642343878746033,0.5347098112106323,0.32952457666397095,1.6162680574682124
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold4,tabpfn,128,5000.0,2,6902,1726,0.6620628536416944,0.41961926221847534,0.07734666764736176,0.3218390804597701,0.8606607913970947,0.5347098112106323,0.3259509801864624,1.6095848128323647
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold4,tabpfn,128,5000.0,3,6902,1726,0.6717738648860274,0.434533953666687,0.07535900175571442,0.3103448275862069,0.8626576662063599,0.5347098112106323,0.32794785499572754,1.6133193147386307
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold4,tabpfn,128,5000.0,4,6902,1726,0.6751521794995179,0.438870370388031,0.07478109747171402,0.3218390804597701,0.8639587759971619,0.5347098112106323,0.32924896478652954,1.6157526155001336
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold5,xgb,64,,0,6903,1725,0.6141222330684838,0.38836538791656494,0.08754552155733109,0.10344827586206896,0.8713884949684143,0.5287186503410339,0.34266984462738037,1.648113783023072
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold5,xgb,64,,1,6903,1725,0.603511411387998,0.3790138363838196,0.08888404071331024,0.10344827586206896,0.8543930649757385,0.5287186503410339,0.3256744146347046,1.615969219971034
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold5,xgb,64,,2,6903,1725,0.6079696417932186,0.3858638405799866,0.08790357410907745,0.13793103448275862,0.8718725442886353,0.5287186503410339,0.3431538939476013,1.6490292970112939
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold5,xgb,64,,3,6903,1725,0.6128043690419513,0.3901161551475525,0.08729492127895355,0.11494252873563218,0.8525681495666504,0.5287186503410339,0.32384949922561646,1.612517638666098
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold5,xgb,64,,4,6903,1725,0.611181188273086,0.39299631118774414,0.08688268065452576,0.11494252873563218,0.8470410704612732,0.5287186503410339,0.31832242012023926,1.6020639141723392
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold5,tabpfn,64,0.0,5,6903,1725,0.6536167087029113,0.43554627895355225,0.08079234510660172,0.1724137931034483,0.9171375036239624,0.5287186503410339,0.38841885328292847,1.7346418610964276
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold5,tabpfn,64,5000.0,0,6903,1725,0.6522101892490157,0.43790602684020996,0.08045458048582077,0.16091954022988506,0.9041080474853516,0.5287186503410339,0.3753893971443176,1.709998402557171
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold5,tabpfn,64,5000.0,1,6903,1725,0.6529299202014655,0.4352092742919922,0.0808405801653862,0.14942528735632185,0.9047093987464905,0.5287186503410339,0.37599074840545654,1.7111357773419476
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold5,tabpfn,64,5000.0,2,6903,1725,0.6694353505860197,0.4534832835197449,0.07822495698928833,0.19540229885057472,0.9195039868354797,0.5287186503410339,0.3907853364944458,1.7391177448391155
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold5,tabpfn,64,5000.0,3,6903,1725,0.6534394048616944,0.4346866011619568,0.08091539144515991,0.16091954022988506,0.9126166105270386,0.5287186503410339,0.38389796018600464,1.7260912016975056
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold5,tabpfn,64,5000.0,4,6903,1725,0.645567706719374,0.42704206705093384,0.08200957626104355,0.13793103448275862,0.8969443440437317,0.5287186503410339,0.36822569370269775,1.6964492239212385
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold5,xgb,128,,0,6903,1725,0.6305572361351405,0.40876954793930054,0.0846249982714653,0.11494252873563218,0.8777256011962891,0.5287186503410339,0.3490069508552551,1.6600995645418197
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold5,xgb,128,,1,6903,1725,0.6217076935503423,0.39792484045028687,0.08617723733186722,0.12643678160919541,0.8745219707489014,0.5287186503410339,0.34580332040786743,1.6540403297383541
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold5,xgb,128,,2,6903,1725,0.6242809265640037,0.40114736557006836,0.08571598678827286,0.16091954022988506,0.8728297352790833,0.5287186503410339,0.3441110849380493,1.6508396946392772
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold5,xgb,128,,3,6903,1725,0.6352225216860615,0.40812188386917114,0.08471769839525223,0.13793103448275862,0.8849442601203918,0.5287186503410339,0.3562256097793579,1.673752684059065
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold5,xgb,128,,4,6903,1725,0.6365792335380381,0.4180166721343994,0.08330141752958298,0.16091954022988506,0.878050684928894,0.5287186503410339,0.3493320345878601,1.6607144165664178
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold5,tabpfn,128,0.0,5,6903,1725,0.6654603298990909,0.45794475078582764,0.07758636772632599,0.13793103448275862,0.9031462669372559,0.5287186503410339,0.3744276165962219,1.7081793244000543
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold5,tabpfn,128,5000.0,0,6903,1725,0.6656743330942116,0.4566386342048645,0.0777733102440834,0.21839080459770116,0.9070661664009094,0.5287186503410339,0.3783475160598755,1.7155932854190672
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold5,tabpfn,128,5000.0,1,6903,1725,0.6704287813829682,0.4582780599594116,0.07753865420818329,0.16091954022988506,0.8887178301811218,0.5287186503410339,0.3599991798400879,1.6808898827531076
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold5,tabpfn,128,5000.0,2,6903,1725,0.6609714457845832,0.44320178031921387,0.07969658821821213,0.19540229885057472,0.9085705876350403,0.5287186503410339,0.37985193729400635,1.7184386952285386
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold5,tabpfn,128,5000.0,3,6903,1725,0.6501371503342113,0.4348301291465759,0.0808948427438736,0.16091954022988506,0.9024506211280823,0.5287186503410339,0.37373197078704834,1.7068636041985352
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold5,tabpfn,128,5000.0,4,6903,1725,0.6530375424945578,0.43292737007141113,0.08116719871759415,0.14942528735632185,0.8859072923660278,0.5287186503410339,0.3571886420249939,1.6755741296332183
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed0,xgb,64,,0,6902,1726,0.4064405065424033,0.1769382357597351,0.011136915534734726,0.3448275862068966,0.37244129180908203,0.20705731213092804,0.165383979678154,1.798735277571734
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed0,xgb,64,,1,6902,1726,0.3908816404619207,0.16229403018951416,0.011335068382322788,0.3103448275862069,0.3465334177017212,0.20705731213092804,0.13947610557079315,1.6736111086122791
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed0,xgb,64,,2,6902,1726,0.42133600169408747,0.19289517402648926,0.010921000503003597,0.3563218390804598,0.36907440423965454,0.20705731213092804,0.1620170921087265,1.7824746223223387
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed0,xgb,64,,3,6902,1726,0.4036505879961165,0.19874638319015503,0.01084182783961296,0.3448275862068966,0.37981677055358887,0.20705731213092804,0.17275945842266083,1.83435574742427
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed0,xgb,64,,4,6902,1726,0.37276425431229876,0.15896224975585938,0.011380149982869625,0.3448275862068966,0.3654155433177948,0.20705731213092804,0.15835823118686676,1.7648038582029524
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed0,tabpfn,64,0.0,0,6902,1726,0.49458766437033885,0.21037602424621582,0.010684465989470482,0.3103448275862069,0.3590904474258423,0.20705731213092804,0.15203313529491425,1.734256297110529
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed0,tabpfn,64,5000.0,0,6902,1726,0.4461504007835884,0.17458635568618774,0.011168739758431911,0.3218390804597701,0.367216557264328,0.20705731213092804,0.16015924513339996,1.773502000412943
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed0,tabpfn,64,5000.0,1,6902,1726,0.4587755270882308,0.18104076385498047,0.01108140405267477,0.28735632183908044,0.3494819700717926,0.20705731213092804,0.14242465794086456,1.6878513802536252
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed0,tabpfn,64,5000.0,2,6902,1726,0.4480503061577563,0.181271493434906,0.01107828225940466,0.2988505747126437,0.359185129404068,0.20705731213092804,0.15212781727313995,1.7347135713659092
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed0,tabpfn,64,5000.0,3,6902,1726,0.4607631077285504,0.17915719747543335,0.011106891557574272,0.28735632183908044,0.3534611761569977,0.20705731213092804,0.14640386402606964,1.707069277193623
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed0,tabpfn,64,5000.0,4,6902,1726,0.4581005082874837,0.183843731880188,0.01104347687214613,0.27586206896551724,0.3396804630756378,0.20705731213092804,0.13262315094470978,1.6405142111612485
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed0,xgb,128,,0,6902,1726,0.46038245732699373,0.22614920139312744,0.010471037589013577,0.4367816091954023,0.39684006571769714,0.20705731213092804,0.1897827535867691,1.9165711253257467
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed0,xgb,128,,1,6902,1726,0.4534125770587041,0.2137054204940796,0.010639416053891182,0.367816091954023,0.37494781613349915,0.20705731213092804,0.1678905040025711,1.810840739091645
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed0,xgb,128,,2,6902,1726,0.45595881446904446,0.22411608695983887,0.010498548857867718,0.367816091954023,0.37875014543533325,0.20705731213092804,0.1716928333044052,1.8292043953310817
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed0,xgb,128,,3,6902,1726,0.4578002937814548,0.22077274322509766,0.010543787851929665,0.39080459770114945,0.3887058198451996,0.20705731213092804,0.18164850771427155,1.8772861283904343
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed0,xgb,128,,4,6902,1726,0.4359446595391034,0.21050238609313965,0.010682757012546062,0.3793103448275862,0.3707424998283386,0.20705731213092804,0.16368518769741058,1.7905308245955975
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed0,tabpfn,128,0.0,0,6902,1726,0.5509494506336974,0.2575719356536865,0.010045855306088924,0.3793103448275862,0.3820883333683014,0.20705731213092804,0.17503102123737335,1.8453264433699228
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed0,tabpfn,128,5000.0,0,6902,1726,0.5036798611217064,0.21697169542312622,0.010595220141112804,0.3333333333333333,0.3693796694278717,0.20705731213092804,0.16232235729694366,1.7839489251860026
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed0,tabpfn,128,5000.0,1,6902,1726,0.5146389823363265,0.22646749019622803,0.010466731153428555,0.3448275862068966,0.35945382714271545,0.20705731213092804,0.15239651501178741,1.7360112687806113
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed0,tabpfn,128,5000.0,2,6902,1726,0.4977890228141986,0.20101046562194824,0.010811191983520985,0.27586206896551724,0.3500092625617981,0.20705731213092804,0.14295195043087006,1.690397981890529
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed0,tabpfn,128,5000.0,3,6902,1726,0.5109603274910638,0.20530623197555542,0.010753065347671509,0.3103448275862069,0.35117828845977783,0.20705731213092804,0.1441209763288498,1.6960438868138987
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed0,tabpfn,128,5000.0,4,6902,1726,0.5008925960778049,0.20618826150894165,0.010741131380200386,0.3563218390804598,0.3631114959716797,0.20705731213092804,0.15605418384075165,1.753676275591148
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed1,xgb,64,,0,6902,1726,0.39424102815866047,0.1847919225692749,0.010395250283181667,0.27586206896551724,0.35416898131370544,0.20619896054267883,0.1479700207710266,1.7176079859064077
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed1,xgb,64,,1,6902,1726,0.3948895658427787,0.17785078287124634,0.010483760386705399,0.25287356321839083,0.35422155261039734,0.20619896054267883,0.1480225920677185,1.7178629401338856
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed1,xgb,64,,2,6902,1726,0.39235315106179625,0.18039125204086304,0.010451365262269974,0.27586206896551724,0.35220465064048767,0.20619896054267883,0.14600569009780884,1.7080816009622355
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed1,xgb,64,,3,6902,1726,0.3880679780869013,0.17374420166015625,0.010536126792430878,0.27586206896551724,0.34904858469963074,0.20619896054267883,0.1428496241569519,1.6927756754010652
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed1,xgb,64,,4,6902,1726,0.41130511155401633,0.18738383054733276,0.010362198576331139,0.27586206896551724,0.37388888001441956,0.20619896054267883,0.16768991947174072,1.8132432822668494
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed1,tabpfn,64,0.0,0,6902,1726,0.485059238361383,0.20512104034423828,0.010136019438505173,0.25287356321839083,0.34738391637802124,0.20619896054267883,0.1411849558353424,1.6847025584598914
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed1,tabpfn,64,5000.0,0,6902,1726,0.4558531901379445,0.17736661434173584,0.010489934124052525,0.19540229885057472,0.3220732808113098,0.20619896054267883,0.11587432026863098,1.5619539495430552
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed1,tabpfn,64,5000.0,1,6902,1726,0.4484195117258055,0.1711689829826355,0.010568964295089245,0.22988505747126436,0.3250875473022461,0.20619896054267883,0.11888858675956726,1.5765721924430354
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed1,tabpfn,64,5000.0,2,6902,1726,0.4413373418644874,0.1735108494758606,0.010539102368056774,0.22988505747126436,0.3291570842266083,0.20619896054267883,0.12295812368392944,1.5963081645044457
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed1,tabpfn,64,5000.0,3,6902,1726,0.44774392115013817,0.17645883560180664,0.010501510463654995,0.21839080459770116,0.3400093615055084,0.20619896054267883,0.1338104009628296,1.6489382905261234
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed1,tabpfn,64,5000.0,4,6902,1726,0.47207923120077727,0.20006734132766724,0.010200463235378265,0.27586206896551724,0.35549262166023254,0.20619896054267883,0.1492936611175537,1.7240272246021002
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed1,xgb,128,,0,6902,1726,0.4795004682574049,0.25629115104675293,0.009483516216278076,0.3563218390804598,0.4047952890396118,0.20619896054267883,0.19859632849693298,1.9631296296269531
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed1,xgb,128,,1,6902,1726,0.4799545185023327,0.25851958990097046,0.009455100633203983,0.3218390804597701,0.39307039976119995,0.20619896054267883,0.18687143921852112,1.906267610305643
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed1,xgb,128,,2,6902,1726,0.481376023021292,0.2506524920463562,0.009555418975651264,0.3218390804597701,0.3870674669742584,0.20619896054267883,0.1808685064315796,1.8771552773862972
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed1,xgb,128,,3,6902,1726,0.48189416078655,0.25252455472946167,0.00953154731541872,0.367816091954023,0.41711100935935974,0.20619896054267883,0.2109120488166809,2.0228569933698894
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed1,xgb,128,,4,6902,1726,0.48591885877926705,0.24492865800857544,0.009628407657146454,0.3218390804597701,0.38888019323349,0.20619896054267883,0.18268123269081116,1.8859464286824084
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed1,tabpfn,128,0.0,0,6902,1726,0.5487070699057017,0.2651723623275757,0.00937026645988226,0.28735632183908044,0.37049391865730286,0.20619896054267883,0.16429495811462402,1.7967787891957798
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed1,tabpfn,128,5000.0,0,6902,1726,0.5243190057137526,0.22991132736206055,0.00981990247964859,0.2988505747126437,0.3773505985736847,0.20619896054267883,0.17115163803100586,1.830031526737891
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed1,tabpfn,128,5000.0,1,6902,1726,0.5166735115320439,0.2291892170906067,0.009829111397266388,0.26436781609195403,0.354571670293808,0.20619896054267883,0.14837270975112915,1.7195609006012382
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed1,tabpfn,128,5000.0,2,6902,1726,0.49999098783539586,0.21606147289276123,0.009996511042118073,0.26436781609195403,0.35272520780563354,0.20619896054267883,0.1465262472629547,1.710606139222641
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed1,tabpfn,128,5000.0,3,6902,1726,0.5172788671435173,0.22602242231369019,0.00986949261277914,0.27586206896551724,0.36643221974372864,0.20619896054267883,0.1602332592010498,1.777080829017491
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed1,tabpfn,128,5000.0,4,6902,1726,0.5374032789483005,0.2584930658340454,0.009455438703298569,0.3448275862068966,0.38559889793395996,0.20619896054267883,0.17939993739128113,1.870033180182541
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed2,xgb,64,,0,6902,1726,0.43071297177926876,0.14844399690628052,0.009469641372561455,0.21839080459770116,0.3102845549583435,0.20363715291023254,0.10664740204811096,1.5237128909139843
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed2,xgb,64,,1,6902,1726,0.4140189747007977,0.1336095929145813,0.00963460560888052,0.1839080459770115,0.2933822572231293,0.20363715291023254,0.08974510431289673,1.4407108576717247
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed2,xgb,64,,2,6902,1726,0.4193151180818772,0.13397866487503052,0.00963050127029419,0.20689655172413793,0.2997051775455475,0.20363715291023254,0.09606802463531494,1.4717607924800624
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed2,xgb,64,,3,6902,1726,0.41321179654509677,0.12811529636383057,0.009695704095065594,0.21839080459770116,0.30157774686813354,0.20363715291023254,0.097940593957901,1.4809564097621972
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed2,xgb,64,,4,6902,1726,0.39167427942673866,0.115989089012146,0.009830552153289318,0.21839080459770116,0.3037046790122986,0.20363715291023254,0.10006752610206604,1.4914011253446362
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed2,tabpfn,64,0.0,0,6902,1726,0.5093448950111851,0.1702684760093689,0.009226944297552109,0.1839080459770115,0.2839648425579071,0.20363715291023254,0.08032768964767456,1.3944648041857306
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed2,tabpfn,64,5000.0,0,6902,1726,0.48023864134843436,0.1517012119293213,0.009433419443666935,0.20689655172413793,0.28821906447410583,0.20363715291023254,0.08458191156387329,1.4153559915520855
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed2,tabpfn,64,5000.0,1,6902,1726,0.4761789510084164,0.15343427658081055,0.009414146654307842,0.20689655172413793,0.2898150086402893,0.20363715291023254,0.08617785573005676,1.4231931869919914
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed2,tabpfn,64,5000.0,2,6902,1726,0.48861251288491137,0.15597569942474365,0.009385885670781136,0.21839080459770116,0.28980642557144165,0.20363715291023254,0.0861692726612091,1.4231510381565504
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed2,tabpfn,64,5000.0,3,6902,1726,0.46872331993564925,0.15786516666412354,0.009364874102175236,0.20689655172413793,0.2931230366230011,0.20363715291023254,0.08948588371276855,1.4394379043013619
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed2,tabpfn,64,5000.0,4,6902,1726,0.45982245396869126,0.14774340391159058,0.009477431885898113,0.20689655172413793,0.2979300022125244,0.20363715291023254,0.09429284930229187,1.4630434474000829
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed2,xgb,128,,0,6902,1726,0.4851960372614047,0.18129557371139526,0.009104317985475063,0.22988505747126436,0.32217171788215637,0.20363715291023254,0.11853456497192383,1.5820871254479594
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed2,xgb,128,,1,6902,1726,0.47701803303827395,0.17684084177017212,0.00915385689586401,0.25287356321839083,0.32224106788635254,0.20363715291023254,0.11860391497612,1.5824276821843166
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed2,xgb,128,,2,6902,1726,0.47678225261990337,0.16588091850280762,0.009275736287236214,0.22988505747126436,0.30449748039245605,0.20363715291023254,0.10086032748222351,1.4952943313182385
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed2,xgb,128,,3,6902,1726,0.4931117662731154,0.18460285663604736,0.009067540057003498,0.20689655172413793,0.3090953528881073,0.20363715291023254,0.10545819997787476,1.517873081953581
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed2,xgb,128,,4,6902,1726,0.4825872990178337,0.16907912492752075,0.009240170009434223,0.22988505747126436,0.3032796084880829,0.20363715291023254,0.09964245557785034,1.4893137335394528
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed2,tabpfn,128,0.0,0,6902,1726,0.5597705887324226,0.20087021589279175,0.008886640891432762,0.20689655172413793,0.3036724328994751,0.20363715291023254,0.10003527998924255,1.491242774511487
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed2,tabpfn,128,5000.0,0,6902,1726,0.5251839868132369,0.16158825159072876,0.00932347122579813,0.1839080459770115,0.286649614572525,0.20363715291023254,0.08301246166229248,1.4076489013715787
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed2,tabpfn,128,5000.0,1,6902,1726,0.5271272257250406,0.18848145008087158,0.009024408645927906,0.21839080459770116,0.3131282925605774,0.20363715291023254,0.10949113965034485,1.5376776196562265
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed2,tabpfn,128,5000.0,2,6902,1726,0.5412582064651817,0.18348753452301025,0.009079943411052227,0.22988505747126436,0.317274808883667,0.20363715291023254,0.11363765597343445,1.558039897677848
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed2,tabpfn,128,5000.0,3,6902,1726,0.5232137227847902,0.1793186068534851,0.009126302786171436,0.21839080459770116,0.31395527720451355,0.20363715291023254,0.110318124294281,1.5417386892209768
DMS,DMS,dms_KmCO2_logfit,within_position,within_seed2,tabpfn,128,5000.0,4,6902,1726,0.5231519780947195,0.1811876893043518,0.009105518460273743,0.20689655172413793,0.29664868116378784,0.20363715291023254,0.0930115282535553,1.4567512702093055
DMS,DMS,dms_KmCO2_logfit,pos_holdout,poscv_fold1,xgb,64,,0,6903,1725,0.23776933948760945,0.048015475273132324,0.013160987757146358,0.21839080459770116,0.31094083189964294,0.20927365124225616,0.10166718065738678,1.4858097522257896
DMS,DMS,dms_KmCO2_logfit,pos_holdout,poscv_fold1,xgb,64,,1,6903,1725,0.23480244056080485,0.05536621809005737,0.013059364631772041,0.20689655172413793,0.3067125678062439,0.20927365124225616,0.09743891656398773,1.4656052779964734
DMS,DMS,dms_KmCO2_logfit,pos_holdout,poscv_fold1,xgb,64,,2,6903,1725,0.21358973007225435,0.028696715831756592,0.013428064994513988,0.13793103448275862,0.2813221216201782,0.20927365124225616,0.07204847037792206,1.3442787467521098
DMS,DMS,dms_KmCO2_logfit,pos_holdout,poscv_fold1,xgb,64,,3,6903,1725,0.2354805533518202,0.03381025791168213,0.013357371091842651,0.14942528735632185,0.2753548324108124,0.20927365124225616,0.06608118116855621,1.3157644585273678
DMS,DMS,dms_KmCO2_logfit,pos_holdout,poscv_fold1,xgb,64,,4,6903,1725,0.22002466884841346,0.03289574384689331,0.013370013795793056,0.20689655172413793,0.29599425196647644,0.20927365124225616,0.08672060072422028,1.4143885300870107
DMS,DMS,dms_KmCO2_logfit,pos_holdout,poscv_fold1,tabpfn,64,0.0,1,6903,1725,0.32774086814848863,0.0976024866104126,0.012475457973778248,0.2413793103448276,0.3067493140697479,0.20927365124225616,0.09747566282749176,1.4657808675333592
DMS,DMS,dms_KmCO2_logfit,pos_holdout,poscv_fold1,tabpfn,64,5000.0,0,6903,1725,0.3239686009885073,0.0924878716468811,0.012546165846288204,0.19540229885057472,0.2901270389556885,0.20927365124225616,0.08085338771343231,1.3863524492141444
DMS,DMS,dms_KmCO2_logfit,pos_holdout,poscv_fold1,tabpfn,64,5000.0,1,6903,1725,0.3172840350680118,0.10173696279525757,0.012418298982083797,0.26436781609195403,0.31953370571136475,0.20927365124225616,0.11026005446910858,1.5268702190390468
DMS,DMS,dms_KmCO2_logfit,pos_holdout,poscv_fold1,tabpfn,64,5000.0,2,6903,1725,0.31523294376019223,0.07920634746551514,0.012729779817163944,0.20689655172413793,0.3008236289024353,0.20927365124225616,0.09154997766017914,1.4374653814120175
DMS,DMS,dms_KmCO2_logfit,pos_holdout,poscv_fold1,tabpfn,64,5000.0,3,6903,1725,0.31126281148892243,0.09066259860992432,0.01257140003144741,0.21839080459770116,0.31007805466651917,0.20927365124225616,0.100804403424263,1.481687029522753
DMS,DMS,dms_KmCO2_logfit,pos_holdout,poscv_fold1,tabpfn,64,5000.0,4,6903,1725,0.2903185336997346,0.08059722185134888,0.012710551731288433,0.25287356321839083,0.29904136061668396,0.20927365124225616,0.0897677093744278,1.4289489328520975
DMS,DMS,dms_KmCO2_logfit,pos_holdout,poscv_fold1,xgb,128,,0,6903,1725,0.237742330465081,0.05059170722961426,0.013125371187925339,0.19540229885057472,0.2915802299976349,0.20927365124225616,0.08230657875537872,1.393296424403186
DMS,DMS,dms_KmCO2_logfit,pos_holdout,poscv_fold1,xgb,128,,1,6903,1725,0.23981770254049165,0.05657917261123657,0.01304259616881609,0.2413793103448276,0.2972937524318695,0.20927365124225616,0.08802010118961334,1.4205981052422163
DMS,DMS,dms_KmCO2_logfit,pos_holdout,poscv_fold1,xgb,128,,2,6903,1725,0.21718490847195632,0.039416730403900146,0.013279863633215427,0.14942528735632185,0.2691851556301117,0.20927365124225616,0.05991150438785553,1.2862830749701102
DMS,DMS,dms_KmCO2_logfit,pos_holdout,poscv_fold1,xgb,128,,3,6903,1725,0.22533355605120284,0.04188650846481323,0.013245719484984875,0.12643678160919541,0.2529081702232361,0.20927365124225616,0.04363451898097992,1.208504600182411
DMS,DMS,dms_KmCO2_logfit,pos_holdout,poscv_fold1,xgb,128,,4,6903,1725,0.23079664459710258,0.048366427421569824,0.013156135566532612,0.19540229885057472,0.28410109877586365,0.20927365124225616,0.07482744753360748,1.3575579012906258
